query,clicked_id,user_id,id_in_serp,pos_in_serp
non-alcoholic christmas ale,2216,ecfd456c-7fc5-11ef-9d1e-0242ac120005,158,18
non-alcoholic christmas ale,2216,ecfd456c-7fc5-11ef-9d1e-0242ac120005,3237,19
non-alcoholic christmas ale,2216,ecfd456c-7fc5-11ef-9d1e-0242ac120005,5665,20
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,3364,1
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,3376,2
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,1674,3
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,464,4
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,1675,5
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,472,6
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,1131,7
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,471,8
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,4241,9
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,2403,10
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,5168,11
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,5767,12
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,345,13
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,5102,14
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,1257,15
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,5748,16
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,4084,17
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,5518,18
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,4210,19
smoky rauchbier,3376,ecfd45f8-7fc5-11ef-9d1e-0242ac120005,5369,20
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,1064,1
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,3366,2
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,2216,3
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,1423,4
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,3676,5
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,2185,6
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,1380,7
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,54,8
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,3274,9
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,5780,10
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,2374,11
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,4369,12
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,1790,13
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,4718,14
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,474,15
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,199,16
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,56,17
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,158,18
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,3237,19
non-alcoholic christmas ale,3676,ecfd4684-7fc5-11ef-9d1e-0242ac120005,5665,20
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,3787,1
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5192,2
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,4896,3
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,321,4
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,4153,5
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,15,6
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,1006,7
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5538,8
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,3824,9
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,4617,10
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5790,11
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5227,12
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,1540,13
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5785,14
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,1476,15
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,3850,16
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5746,17
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,5894,18
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,4209,19
Belgian style tripel with yeast flavors,4896,ecfd471a-7fc5-11ef-9d1e-0242ac120005,4910,20
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,4718,1
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,4445,2
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,1064,3
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,3366,4
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,1423,5
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,3676,6
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,2216,7
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,54,8
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,1380,9
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,2185,10
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,3274,11
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,5780,12
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,2374,13
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,4369,14
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,1790,15
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,199,16
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,474,17
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,56,18
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,158,19
fruity christmas ale,4445,ecfd47b0-7fc5-11ef-9d1e-0242ac120005,3237,20
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,4059,1
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,1603,2
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3219,3
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,2225,4
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3470,5
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3191,6
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3187,7
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3339,8
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3020,9
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,2962,10
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3058,11
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,1421,12
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,3304,13
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,4257,14
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,4858,15
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,4917,16
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,184,17
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,5730,18
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,5202,19
strong bitter ale,2225,ecfd4832-7fc5-11ef-9d1e-0242ac120005,2290,20
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4429,1
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,1953,2
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,10,3
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4286,4
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,1056,5
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,2435,6
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,1475,7
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4269,8
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,5212,9
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,2109,10
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4230,11
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4178,12
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4501,13
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4800,14
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,1200,15
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,5127,16
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4611,17
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,5228,18
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,5799,19
chocolate stout with low abv,1056,ecfd48be-7fc5-11ef-9d1e-0242ac120005,4916,20
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,1064,1
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,3366,2
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,2216,3
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,1423,4
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,3676,5
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,2185,6
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,1380,7
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,54,8
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,3274,9
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,5780,10
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,2374,11
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,4369,12
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,1790,13
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,4718,14
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,474,15
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,199,16
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,56,17
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,158,18
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,3237,19
non-alcoholic christmas ale,2216,ecfd4954-7fc5-11ef-9d1e-0242ac120005,5665,20
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,1441,1
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,607,2
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,282,3
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,345,4
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,4370,5
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5640,6
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5093,7
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,4624,8
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,4269,9
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5607,10
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5346,11
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5778,12
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5287,13
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,4501,14
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,3751,15
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5396,16
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,3858,17
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5885,18
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5463,19
dry stout,345,ecfd49e0-7fc5-11ef-9d1e-0242ac120005,5089,20
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,282,1
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,4854,2
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,5346,3
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,5144,4
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,3849,5
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,5885,6
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,345,7
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,3024,8
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,751,9
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,4460,10
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,712,11
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,985,12
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,3795,13
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,5093,14
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,2862,15
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,1270,16
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,1533,17
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,656,18
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,3162,19
dry Irish stout with roasted malt,3849,ecfd4a6c-7fc5-11ef-9d1e-0242ac120005,1200,20
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,1441,1
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,607,2
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,282,3
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,345,4
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,4370,5
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5640,6
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5093,7
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,4624,8
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,4269,9
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5607,10
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5346,11
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5778,12
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5287,13
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,4501,14
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,3751,15
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5396,16
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,3858,17
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5885,18
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5463,19
dry stout,345,ecfd4af8-7fc5-11ef-9d1e-0242ac120005,5089,20
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5702,1
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,628,2
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,2922,3
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5606,4
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,2130,5
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5434,6
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4782,7
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,2783,8
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5825,9
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5142,10
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4538,11
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4801,12
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4863,13
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5834,14
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4871,15
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5322,16
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,5022,17
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4811,18
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4809,19
tropical flavored IPA,5606,ecfd4bb6-7fc5-11ef-9d1e-0242ac120005,4813,20
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4965,1
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4617,2
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4910,3
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5790,4
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5227,5
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5192,6
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,1540,7
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5822,8
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,2071,9
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,3797,10
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5785,11
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5843,12
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,2414,13
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4771,14
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4059,15
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4603,16
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,1476,17
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,5857,18
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4663,19
high abv belgian style ale,4965,ecfd4c42-7fc5-11ef-9d1e-0242ac120005,4955,20
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4809,1
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,31,2
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,1402,3
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5725,4
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5098,5
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5561,6
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5506,7
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4063,8
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5773,9
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5581,10
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4635,11
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4625,12
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4715,13
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5435,14
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4811,15
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4817,16
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,1557,17
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,5886,18
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,3804,19
brown ale with roasted flavors,4809,ecfd4cce-7fc5-11ef-9d1e-0242ac120005,4429,20
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,1441,1
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,607,2
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,282,3
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,345,4
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,4370,5
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5640,6
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5093,7
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,4624,8
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,4269,9
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5607,10
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5346,11
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5778,12
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5287,13
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,4501,14
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,3751,15
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5396,16
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,3858,17
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5885,18
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5463,19
dry stout,4370,ecfd4d5a-7fc5-11ef-9d1e-0242ac120005,5089,20
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,5030,1
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,4980,2
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,1711,3
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,4610,4
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,5647,5
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,5312,6
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,3895,7
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,3748,8
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,5323,9
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,4241,10
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,3893,11
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,4735,12
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,4676,13
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,126,14
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,5693,15
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,290,16
strong bock for winter,4610,ecfd4df0-7fc5-11ef-9d1e-0242ac120005,181,17
